,상호명,업종명,업종대분류,업종소분류,소재지도로명주소,소재지지번주소,동명,우편번호,위도,경도
10221,청마루숯불닭바베큐,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 봉영로1744번길 11상가 2동 112호(영통동, 풍림벽산아파트)",경기도 수원시 영통구 영통동 1053-2번지 풍림벽산아파트 상가 2동 112호,영통동,16713.0,37.2666751437,127.0846255913
10222,청명book로,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 청명북로 15,102호 (영통동)",경기도 수원시 영통구 영통동 1044-11번지 102호,영통동,16705.0,37.252865688600004,127.0795030208
10223,청명산 고기집,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 청명북로 96-20(영통동),경기도 수원시 영통구 영통동 1051-3번지,영통동,16710.0,37.2604330218,127.08080297549999
10224,청명주꾸미철판구이,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 권중로56번길 48(권선동),경기도 수원시 권선구 권선동 1254-3번지,권선동,16556.0,37.2530264178,127.0288261635
10225,청미식당,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 송정로 128(조원동),경기도 수원시 장안구 조원동 776-9번지,조원동,16310.0,37.2960771735,127.011103332
10226,청바지,일반휴게음식-칵테일바,일반휴게음식,칵테일바,경기 수원시 권선구 세권로137번길 13(권선동),경기도 수원시 권선구 권선동 995-6번지,권선동,16564.0,37.2575591282,127.0195282194
10227,청봉가든,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 권광로180번길 26(인계동),경기도 수원시 팔달구 인계동 1123-13번지,인계동,16488.0,37.2630980168,127.03414296209999
10228,청사,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 남수동105-8외106-1,경기도 수원시 팔달구 남수동 105-8외106-1,남수동,16257.0,37.2789344956,127.0181289983
10229,청산,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 신풍로 74(장안동),경기도 수원시 팔달구 장안동 22-5번지,장안동,16252.0,37.2875512335,127.01358402059999
10230,청산에 물흐르고,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영통로214번길 41,101호 (영통동,토야플라자)",경기도 수원시 영통구 영통동 974-1번지 토야플라자 101호,영통동,16698.0,37.246708488,127.05948952930001
10231,청석골,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 금곡로31번길 37-35(금곡동),경기도 수원시 권선구 금곡동 742-1번지,금곡동,16381.0,37.2701067785,126.93393208709999
10232,청석골갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 서부로 1636(고색동),경기도 수원시 권선구 고색동 886-11번지,고색동,16623.0,37.2549614938,126.97458481790001
10233,청아식당,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 창훈로66번길 11-3,128호 (연무동,유천프라자)",경기도 수원시 장안구 연무동 21번지 유천프라자 128호,연무동,16214.0,37.2979323316,127.0284559336
10234,청아식당,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 경수대로1078번길 26,102호 (파장동)",경기도 수원시 장안구 파장동 279-3번지 세한상가 102호,파장동,16205.0,37.3103528845,126.99552803190001
10235,청안한방오리,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 권선로536번길 111층 (세류동),경기도 수원시 권선구 세류동 191-6번지 1층,세류동,16593.0,37.26301652,127.00950139209999
10236,청양골,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 수성로261번길 46-1,1층 (정자동)",경기도 수원시 장안구 정자동 45-51번지 1층,정자동,16314.0,37.2918382605,126.999747094
10237,청와대갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 화양로 64(화서동),경기도 수원시 팔달구 화서동 271번지,화서동,16434.0,37.2836214931,126.9964172183
10238,청우생고기,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 인계로166번길 30(인계동),경기도 수원시 팔달구 인계동 1115-16번지,인계동,16488.0,37.2651020798,127.0348975317
10239,청원순두부,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 하률로12번길 10,1층 (천천동)",경기도 수원시 장안구 천천동 561-1번지 1층,천천동,16324.0,37.302436354899996,126.9742772844
10240,청은,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 매탄로100번길 21(매탄동),경기도 수원시 영통구 매탄동 1265-2번지,매탄동,16545.0,37.2594876035,127.0444839441
10241,청정,일반휴게음식-일식?회집,일반휴게음식,일식?회집,경기 수원시 권선구 경수대로277번길 6-5(세류동),경기도 수원시 권선구 세류동 1102-6번지,세류동,16590.0,37.2522570905,127.01907701290001
10242,청정수산공원,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 영통구 봉영로 1569206호(영통동, 뉴월드프라자)",경기도 수원시 영통구 영통동 960-3번지 뉴월드프라자 206호,영통동,16703.0,37.2520691395,127.0710390017
10243,청정수산포장전문,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 화산로 10,1층 1호(화서동)",경기도 수원시 팔달구 화서동 685-6번지 1층 1호,화서동,16425.0,37.2856499237,126.9860024358
10244,청정칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 중부대로 215,10동 1층 7호 (우만동,선경아파트)",경기도 수원시 팔달구 우만동 98번지 선경아파트 10동 1층 7호,우만동,16498.0,37.2764695312,127.03973433680001
10245,청진동해장국,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 경수대로1082-7, 114 (파장동,대영프라자)",경기도 수원시 장안구 파장동 209-1번지 대영프라자 114호,파장동,16205.0,37.3099244291,126.99440241190001
10246,청진동해장국(남문점),일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 팔달문로3번길 14(팔달로2가),경기도 수원시 팔달구 팔달로2가 52-1번지,팔달로2가,16257.0,37.2782482613,127.01784009020001
10247,청진동해장국율전성대점,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 서부로2123번길 17지층(율전동),경기도 수원시 장안구 율전동 292-7번지 지층,율전동,16362.0,37.2981729433,126.9702676235
10248,청진횟집,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 금호로245번길 19(구운동),경기도 수원시 권선구 구운동 511-1번지,구운동,16410.0,37.2766393915,126.9764871162
10249,청춘꼬마김밥&떡볶이영통점,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 영통구 매영로345번길 7영통트리플렉스 121호 (영통동),경기도 수원시 영통구 영통동 961-6번지 영통트리플렉스 121호,영통동,16703.0,37.252771725,127.0708997024
10250,청춘닭꼬치 (인계점),일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 세지로174번길 23-11층 (인계동),경기도 수원시 팔달구 인계동 988-6번지 1층,인계동,16476.0,37.2667769946,127.0231464161
10251,청춘닭발,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 인계로270번길 7, 1층 (매탄동)",경기도 수원시 영통구 매탄동 871-13번지 1층,매탄동,16544.0,37.2633189089,127.04693072799999
10252,청춘부추 소곱창 서수원점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 구운로 77, 1층 일부(구운동)",경기도 수원시 권선구 구운동 470-1번지 1층 일부,구운동,16406.0,37.280660069899994,126.97253367370001
10253,청춘식당,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 금당로4번길 1(조원동),경기도 수원시 장안구 조원동 727-16번지,조원동,16282.0,37.303793001399995,127.0132763182
10254,청춘아구찜,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 세지로 3961층 (우만동),경기도 수원시 팔달구 우만동 508-1번지 1층,우만동,16237.0,37.2849800337,127.02862701299999
10255,청춘열차,일반휴게음식-칵테일바,일반휴게음식,칵테일바,경기 수원시 권선구 세지로 81(세류동),경기도 수원시 권선구 세류동 854-12번지,세류동,16577.0,37.2591744911,127.0177699834
10256,청춘쭈꾸미,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 세화로 120수원역세권8-2블럭 1층 102호 (서둔동),경기도 수원시 권선구 서둔동 296-108번지 수원역세권8-2블럭 1층 102호,서둔동,16621.0,37.2639277677,126.9989393079
10257,청춘치킨,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 영통구 영일로 1(영통동),경기도 수원시 영통구 영통동 991-13번지,영통동,16702.0,37.247920694499996,127.0754825566
10258,청춘포차,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 권선구 구운로57번길 3,102호 (구운동)",경기도 수원시 권선구 구운동 947-1번지 102호,구운동,16406.0,37.2787408221,126.9726937088
10259,청춘해장국,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 경수대로955번길 6,C동 1층 101호 (송죽동,올림픽빌라)",경기도 수원시 장안구 송죽동 495-18번지 올림픽빌라 C동 1층 101호,송죽동,16304.0,37.3032571404,127.0057760198
10260,청풍남원추어탕,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 오목천로 131(고색동),경기도 수원시 권선구 고색동 913-2번지,고색동,16641.0,37.2442901595,126.9748505861
10261,청하,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 영화로26번길 21(영화동),경기도 수원시 장안구 영화동 356-1번지,영화동,16271.0,37.2901348911,127.0105889724
10262,청하생고기,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 효원로397 (매탄동,중앙프라자2층203호)",경기도 수원시 영통구 매탄동 1267-7번지 중앙프라자 2층 203호,매탄동,16545.0,37.2590575448,127.0451631692
10263,청하양꼬치,일반휴게음식-중국식,일반휴게음식,중국식,"경기 수원시 장안구 팔달로247번길 21,1층 (영화동)",경기도 수원시 장안구 영화동 362-3번지 1층,영화동,16270.0,37.2890935936,127.01163363549999
10264,청하양꼬치,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세지로 23,1층 (세류동)",경기도 수원시 권선구 세류동 1010-8번지 1층,세류동,16588.0,37.2543779392,127.0152858886
10265,청하한정식,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 매탄로108번길 16101호(매탄동, 외1필지엔타운빌딩)",경기도 수원시 영통구 매탄동 1262-2번지 외1필지 엔타운빌딩 101호,매탄동,16545.0,37.2599824483,127.0442441388
10266,청하회촌,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 장안구 장안로103번길 53,1층 (정자동)",경기도 수원시 장안구 정자동 44-2번지 1층,정자동,16317.0,37.2917888009,126.9987094665
10267,청학동,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 탑동로 19,101호 (탑동)",경기도 수원시 권선구 탑동 840-3번지 101호,탑동,16606.0,37.270556208,126.9747246075
10268,청학동 칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 정조로801번길 24,1층 (남창동, 대민빌딩)",경기도 수원시 팔달구 남창동 23번지 대민빌딩 1층,남창동,16261.0,37.280058845,127.0153355775
10269,청해,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 법조로149번길 183,1층 (하동)",경기도 수원시 영통구 하동 963-4번지 1층,하동,16512.0,37.2931723792,127.0709411216
10270,청해곱창,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 수원천로240-1, 1층 (인계동)",경기도 수원시 팔달구 인계동 765-5번지 1층,인계동,16470.0,37.2749674771,127.0201282185
10271,청해반점,일반휴게음식-중국식,일반휴게음식,중국식,경기 수원시 권선구 고산로27번길 24(고색동),경기도 수원시 권선구 고색동 376-1번지,고색동,16650.0,37.2488490073,126.9804793529
10272,청해반점북수원점,일반휴게음식-중국식,일반휴게음식,중국식,경기 수원시 장안구 경수대로 1093(파장동),경기도 수원시 장안구 파장동 575-37번지,파장동,16348.0,37.3097460719,126.99274474069999
10273,청해수산활어회,일반휴게음식-일식?회집,일반휴게음식,일식?회집,경기 수원시 영통구 청명남로50번길 13-1(영통동),경기도 수원시 영통구 영통동 1039-8번지,영통동,16705.0,37.2535609758,127.0773115253
10274,청해왕뚜껑삼겹살,일반휴게음식-중국식,일반휴게음식,중국식,경기 수원시 팔달구 정조로 725(중동),경기도 수원시 팔달구 중동 110번지,중동,16263.0,37.2728783519,127.01621628040002
10275,청해해장국,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 권선동1019번지 ***연번지,9 10호","경기도 수원시 권선구 권선동 1019번지 ***연번지,9 10호",권선동,16571.0,37.2601322195,127.0249992908
10276,청호수산,일반휴게음식-일식?회집,일반휴게음식,일식?회집,경기 수원시 권선구 권선로 6673층(권선동),경기도 수원시 권선구 권선동 1008-1번지 3층,권선동,16571.0,37.2601569032,127.0244286692
10277,청화다방,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 장안구 조원로89번길 39지하1층 (조원동),경기도 수원시 장안구 조원동 766-8번지 지하1층,조원동,16286.0,37.299614796,127.01430745709999
10278,청화대,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 인계로166번길 15-20(인계동),경기도 수원시 팔달구 인계동 1116-11번지,인계동,16488.0,37.265324336599996,127.03640744180001
10279,청화대농원,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 광교산로 410-27,1층 (하광교동)",경기도 수원시 장안구 하광교동 64-1번지 1층,하광교동,16212.0,37.3193118907,127.0169458652
10280,체크인(check in),일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 권광로187번길 24,2층 (인계동)",경기도 수원시 팔달구 인계동 1041-11번지 2층,인계동,16489.0,37.264854963000005,127.0316622324
10281,초가밥상,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 경수대로526번길 12-26,1층 (인계동)",경기도 수원시 팔달구 인계동 946-2번지 1층,인계동,16487.0,37.2716961739,127.0292963577
10282,초가지붕남원추어탕,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 매영로 235(원천동),경기도 수원시 영통구 원천동 417-2번지,원천동,16523.0,37.2599976567,127.0650621276
10283,초가집해물칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 권중로56번길 21(권선동),경기도 수원시 권선구 권선동 1256번지,권선동,16556.0,37.2527972137,127.03012436719999
10284,초록쉼표 광교점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 월드컵로150번길 55,1층 104호 (원천동,수원광교공공실버주택)",경기도 수원시 영통구 원천동 565번지 수원광교공공실버주택 1층 104호,원천동,16500.0,37.2796545716,127.04992364
10285,초롱포차,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 법조로149번길 264,101호 (하동)",경기도 수원시 영통구 하동 970-3번지 101호,하동,16512.0,37.293105679899995,127.0699486538
10286,초류향,일반휴게음식-중국식,일반휴게음식,중국식,"경기 수원시 권선구 오목천로 54,108호(오목천동)",경기도 수원시 권선구 오목천동 558-7번지 108호,오목천동,16637.0,37.239709175,126.968365801
10287,초밥만,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 장안구 화산로 871층 102-2호 (천천동, 천천푸르지오)",경기도 수원시 장안구 천천동 334-2번지 천천푸르지오 1층 102-2호,천천동,16420.0,37.2917187819,126.9824411355
10288,초밥상회,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 영통구 효원로 363상가동 112호 일부 (매탄동,매탄위브하늘채)",경기도 수원시 영통구 매탄동 1352번지 매탄위브하늘채 상가동 112호,매탄동,16543.0,37.263236850300004,127.04200278649999
10289,초밥왕,일반휴게음식-일식?회집,일반휴게음식,일식?회집,경기 수원시 팔달구 향교로1번길 5지하1층 (매산로1가),경기도 수원시 팔달구 매산로1가 11-16번지 지하1층,매산로1가,16455.0,37.2678116541,127.0008083687
10290,초밥왕,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 권선구 곡반정로97번길 222층 (곡반정동, 한아름빌딩)",경기도 수원시 권선구 곡반정동 571-7번지 한아름빌딩 2층,곡반정동,16671.0,37.2375422293,127.02928332459999
10291,초밥쟁이,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 반달로 98(영통동),경기도 수원시 영통구 영통동 1034-2번지,영통동,16705.0,37.2524274897,127.0779493294
10292,초밥집,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 반달로 21,1층 102호 (영통동,매직프라자)",경기도 수원시 영통구 영통동 1009-6번지 매직프라자 1층 102호,영통동,16705.0,37.2516329244,127.07505578790001
10293,초밥집,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 장안구 송원로86번길 9,1층 (조원동)",경기도 수원시 장안구 조원동 750-26번지 1층,조원동,16284.0,37.3021233236,127.0105789982
10294,초밥집,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 영통구 아주로 42지하1층 (원천동,아카데미빌딩)",경기도 수원시 영통구 원천동 18-2번지 아카데미빌딩 지하1층,원천동,16502.0,37.278550521599996,127.0440758085
10295,초밥집,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 권선구 세류로 32,108호 (세류동,센트럴프라자)",경기도 수원시 권선구 세류동 1277-2번지 센트럴프라자 108호,세류동,16593.0,37.2618354206,127.0072647986
10296,초안,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 창룡대로7번길 16,1~2층 (북수동)","경기도 수원시 팔달구 북수동 297-2번지 ,1~2층",북수동,16253.0,37.2826286811,127.0177557424
10297,초암골,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 권선로713번길 20가 (권선동),경기도 수원시 권선구 권선동 1015-2번지 가동,권선동,16571.0,37.259421861599996,127.02997044610001
10298,초우,일반휴게음식-칵테일바,일반휴게음식,칵테일바,경기 수원시 장안구 파장천로11번길 10(파장동),경기도 수원시 장안구 파장동 583-38번지,파장동,16349.0,37.3071454402,126.993766524
10299,초원,일반휴게음식-칵테일바,일반휴게음식,칵테일바,경기 수원시 장안구 경수대로775번길 68(영화동),경기도 수원시 장안구 영화동 134-3번지,영화동,16268.0,37.2892002467,127.0178604667
10300,초원,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 동수원로 482,16동110호 (매탄동)",경기도 수원시 영통구 매탄동 197번지 동남상가 16동 110호,매탄동,16524.0,37.271365627399994,127.04387099709999
10301,초원돌솥추어탕,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 영통로 277-18(신동) 1층,경기도 수원시 영통구 신동 365-1번지 1층,신동,16679.0,37.2519906485,127.0594813307
10302,초원숯불갈비,일반휴게음식-갈비전문점,일반휴게음식,갈비전문점,경기 수원시 팔달구 경수대로 652(우만동),경기도 수원시 팔달구 우만동 509-14번지,우만동,16237.0,37.2837013022,127.02893957370001
10303,초원아구탕,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 만석로 213(송죽동),경기도 수원시 장안구 송죽동 445-5번지,송죽동,16300.0,37.305401666,127.0012934595
10304,초원정,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 파장로76번길 19(파장동),경기도 수원시 장안구 파장동 579-29번지,파장동,16349.0,37.3069257321,126.99297809040002
10305,초원정,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 팔달로119번길 13(화서동),경기도 수원시 팔달구 화서동 71-110번지,화서동,16441.0,37.279151377800005,127.00300081629999
10306,초원커피숍,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 장안구 수성로 305(정자동),경기도 수원시 장안구 정자동 80-8번지,정자동,16313.0,37.291628743800004,127.00566030030001
10307,초이스런치,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 산업로 180, 2층227-230호 (고색동)",경기도 수원시 권선구 고색동 1094번지 2층 227-230호,고색동,16648.0,37.2424110308,126.98414273979999
10308,초인종호프,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 권선구 서호동로26번길 19(서둔동),경기도 수원시 권선구 서둔동 45-13번지,서둔동,16618.0,37.2677363395,126.9915830297
10309,초정가마솥쌈밥,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 영통로214번길 47(영통동),경기도 수원시 영통구 영통동 974-10번지,영통동,16698.0,37.2466830817,127.0599294185
10310,초코마마,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 매여울로40번길 57,1층 103호 (매탄동)",경기도 수원시 영통구 매탄동 102-9번지 1층 103호,매탄동,16525.0,37.2728606602,127.04823835180001
10311,초코우유,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 효원로256번길 23나동 2층 (권선동),경기도 수원시 권선구 권선동 1013-3번지 나동 2층,권선동,16571.0,37.2608532976,127.0295217278
10312,촉도대하,일반휴게음식-중국식,일반휴게음식,중국식,"경기 수원시 팔달구 갓매산로56번길 13,2층 (고등동)",경기도 수원시 팔달구 고등동 85-8번지 2층,고등동,16445.0,37.2698224729,127.0052727944
10313,촌닭,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 하탑로41번길 41,201호 (탑동)",경기도 수원시 권선구 탑동 848번지 해피타운 201호,탑동,16607.0,37.2707757359,126.9754449366
10314,촌딱,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 연무로 53B1층 (연무동, 한동빌딩)",경기도 수원시 장안구 연무동 234번지 한동빌딩 B1층,연무동,16220.0,37.295523379,127.0256390158
10315,촌스런수제비,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 매여울로53번길 27,1층 101호 (매탄동)",경기도 수원시 영통구 매탄동 172-106번지 1층 101호,매탄동,16531.0,37.2723993356,127.04312033069999
10316,촌장골생고기,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 매영로 141원천훼밀리타운 108호(원천동),경기도 수원시 영통구 원천동 550-1번지 원천훼밀리타운 108호,원천동,16519.0,37.266705591,127.05817755940001
10317,총각네 옛날통닭,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금곡로102번길 15,125호 (금곡동)",경기도 수원시 권선구 금곡동 1085번지 비즈웍스 125호,금곡동,16388.0,37.2735156662,126.9418697938
10318,총각네옛날통닭,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 인계로 254상가동 1층 108호 (매탄동,효원빌라)",경기도 수원시 영통구 매탄동 873번지 효원빌라 상가동 1층 108호,매탄동,16544.0,37.2639982039,127.04542668549999
10319,총각네옛날통닭,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 권선구 정조로 531-11층 (세류동),경기도 수원시 권선구 세류동 460-8번지 1층,세류동,16587.0,37.2566953369,127.0110985913
10320,총각쭈꾸미와매운갈비찜,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 매산로 2-10,1층 22,49,50호 (매산로1가)","경기도 수원시 팔달구 매산로1가 57-3번지 1층 22,49,50호",매산로1가,16461.0,37.2662767721,127.00235235139999
10321,총각칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영일로 20,1층 (영통동)",경기도 수원시 영통구 영통동 1015-2번지 1층,영통동,16705.0,37.2493037629,127.0765798274
10322,총장,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 장안구 파장천로 6-2,1층 (파장동)",경기도 수원시 장안구 파장동 589-8번지 1층,파장동,16350.0,37.3061636324,126.9939310857
10323,최가네,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 고등로84번길 10,1층 (고등동)",경기도 수원시 팔달구 고등동 70-42번지 1층,고등동,16445.0,37.2729738017,127.0065831331
10324,최가네 얼큰이 닭발,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 동수원로537번길 36-9,1층 101호 (원천동)",경기도 수원시 영통구 원천동 72-119번지 1층 101호,원천동,16503.0,37.2749931223,127.04723300129999
10325,최가네낙지한마당,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 인계로 282,1층(매탄동)",경기도 수원시 영통구 매탄동 818번지 1층,매탄동,16544.0,37.2632696533,127.0481941462
10326,최가네크레이지,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 반달로35번길 30상가동 229,230호 (영통동)","경기도 수원시 영통구 영통동 1012-1번지 상가동 229,230호",영통동,16705.0,37.2517767266,127.0774568073
10327,최강숯불돼지갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 창훈로 73-11층 (연무동),경기도 수원시 장안구 연무동 212-6번지 해오름 1층,연무동,16215.0,37.2976235278,127.02787114520001
10328,최강짱이네볶음&찌개,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금호로 73-22,1층 (금곡동)",경기도 수원시 권선구 금곡동 1139번지 1층,금곡동,16393.0,37.2713223289,126.9587030352
10329,최고당 영통점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영일로21번길 8-1,1층 (영통동)",경기도 수원시 영통구 영통동 1006-6번지 1층,영통동,16705.0,37.2499601164,127.07611384219999
10330,최고당돈가스,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 송원로 81, 2층 204호 (조원동, 메가플러스2차)",경기도 수원시 장안구 조원동 898-1번지 메가플러스2차 2층 204호,조원동,16295.0,37.302162784699995,127.0092247016
10331,최고당돈가스,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 곡선로50번길 13-61층 (곡반정동),경기도 수원시 권선구 곡반정동 568-2번지 1층,곡반정동,16671.0,37.2379408951,127.0297994543
10332,최고당돈가스 능실마을점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 호매실로104번길 24-61,205호 (호매실동, 금호프라자)",경기도 수원시 권선구 호매실동 1400-2번지 금호프라자 205호,호매실동,16630.0,37.2588289363,126.96263796950001
10333,최고당돈가스(호매실점),일반휴게음식-일반한식,일반휴게음식,일반한식,"경기도 수원시 권선구 금곡로 202,117,118호","경기도 수원시 권선구 금곡동 1118번지 117,118호",금곡동,16397.0,37.2734850987,126.95269820709998
10334,최고당돈까스,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 팔달구 향교로 3-1,2층 (매산로1가)",경기도 수원시 팔달구 매산로1가 16-9번지 2층,매산로1가,16455.0,37.2676253132,127.00150886670001
10335,최고당돈까스 권선구당수점,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 당진로 18(당수동),경기도 수원시 권선구 당수동 232-15번지,당수동,16375.0,37.290654418,126.9406714319
10336,최고당돈까스 수원고색점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 권선구 고현로25번길 3,1층 (고색동)",경기도 수원시 권선구 고색동 107-5번지 1층,고색동,16649.0,37.2501750999,126.98692006540001
10337,최고당돈까스 수원천천점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 장안구 만석로5번길 6,1층 101호 (천천동,세화프라자)",경기도 수원시 장안구 천천동 528-1번지 세화프라자 1층 101호,천천동,16329.0,37.2952630554,126.9828568766
10338,최고당돈까스 인계점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 권광로180번길 46,101호 (인계동)",경기도 수원시 팔달구 인계동 1122번지 101호,인계동,16488.0,37.2628408294,127.0352159387
